basisOfRecord,scientificName,taxonRank,countryCode,occurrenceID,catalogNumber,genus,specificEpithet,country,year,eventDate,locality,recordedBy,infraspecificEpithet,decimalLatitude,decimalLongitude,geodeticDatum,setID,verbatimEventDate,typeStatus,stateProvince,identifiedBy,dateIdentified,continent,identifier,month,day,county,modified,recordNumber,habitat,eventRemarks,coordinateUncertaintyInMeters,identificationRemarks,verbatimElevation,otherCatalogNumbers,collectionID,rightsHolder,verbatimLocality,datasetID,verbatimCoordinates,scientificNameAuthorship,kingdom,phylum,order,family,class,collectionCode,nomenclaturalCode,higherClassification,verbatimTaxonRank,institutionCode,occurrenceRemarks,higherGeography,municipality,georeferenceProtocol,fieldNumber,locationRemarks,islandGroup,island,taxonRemarks,identificationQualifier,startDayOfYear,sex,preparations,type,datasetName,informationWithheld,elevation,elevationAccuracy,fieldNotes,institutionID,taxonomicStatus,acceptedNameUsage,references,eventID,taxonID,locationID,identificationID,vernacularName,verbatimCoordinateSystem,ownerInstitutionCode,samplingProtocol,minimumElevationInMeters,maximumElevationInMeters,verbatimDepth,minimumDepthInMeters,maximumDepthInMeters,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,eventTime,endDayOfYear,occurrenceDetails,coordinatePrecision,waterBody,identificationVerificationStatus,identificationReferences,canonicalName,organismRemarks,establishmentMeans,relationshipRemarks,measurementRemarks,verbatimRecordedBy,verbatimLongitude,verbatimLatitude,georeferenceRemarks,language,languageRemarks,persistentID,jpegURL,tiffURL,jsonURL,pngSegAllURL,pngSegSelURL,DOI,jpegURL2,tiffURL2
PRESERVED_SPECIMEN,Carex rostrata Stokes,SPECIES,EE,TU303394,TU303394,Carex,rostrata,Estonia,1906,1906-07-30,Jepern (=Jõõpre),,,,,,TU,1906-07-30,,,,1906-07-30T00:00:00.000+0000,,TU303394,7,30,,,,habitat: südliches ufer des lavasaar - sees (=järve lõuna kaldal),,,,,,,"Natural History Museum, University of Tartu",,4,,,Plantae,Tracheophyta,Poales,Cyperaceae,Liliopsida,TU,,Viridiplantae; Anthophyta; Monocotyledonae; Poales; Cyperaceae; Carex,Species,UTE,,,,,,,,,,,,,,PhysicalObject,Specimen: plant,,,,,http://biocol.org/urn:lsid:biocol.org:col:34384,,,https://plutof.ut.ee/#/specimen/view/514673,769728,3459,686817,796939,pudeltarn,,,,,,,,,,,,,,,,,,,,,,,,,,,deu,,https://plutof.ut.ee/#/specimen/view/514673,https://zenodo.org/record/1491036/files/TU303394.jpg,https://zenodo.org/record/1491036/files/TU303394.tif,https://zenodo.org/record/1491036/files/TU303394.json,,,http://dx.doi.org/10.5281/zenodo.1491036,,
PRESERVED_SPECIMEN,Carex salina Wahlenb.,SPECIES,GB,1b4ee5f4-da73-457a-b1b1-d0f39b594dbe,BM000908904,Carex,salina,United Kingdom,1920,1920-08-01,,George Claridge Druce; b.1850; d.1932; Druce,,58.430068,-3.464001,WGS84,BM,,,Scotland,,,EUROPE,4867545,8,,,,2599,,,,,,NHMUK:ecatalogue:4867545,,,,,,,Plantae,Tracheophyta,Poales,Cyperaceae,Liliopsida,BOT,,Cyperaceae,,NHMUK,,Europe; United Kingdom; Scotland,,,2599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://data.nhm.ac.uk/object/1b4ee5f4-da73-457a-b1b1-d0f39b594dbe,https://zenodo.org/record/1480449/files/BM000908904.jpg,https://zenodo.org/record/1480449/files/BM000908904.tif,https://zenodo.org/record/1480449/files/BM000908904.json,,,http://dx.doi.org/10.5281/zenodo.1480449,,
PRESERVED_SPECIMEN,Carex scolopendriformis F.T.Wang & Tang ex P.C.Li,SPECIES,CN,http://data.rbge.org.uk/herb/E00693571,E00693571,Carex,scolopendriformis,China,1985,1985-06-01,,Kunming/Edinburgh Yulong Shan Expedition (1985),,,,,E,1985-06-01,,,,,,http://data.rbge.org.uk/herb/E00693571,6,1,,2014-05-19,446,,,,,,BGBASE:708797,http://biocol.org/urn:lsid:biocol.org:col:15670,,,,,,Plantae,Tracheophyta,Poales,Cyperaceae,Liliopsida,E,ICBN,,,E,,"Inner China, Korea and Taiwan",,,,,,,,,152,,herbarium specimen of unspecified type,PhysicalObject,Royal Botanic Garden Edinburgh Herbarium,,,,,,,,,,,,,,degrees minutes seconds,E,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://data.rbge.org.uk/herb/E00693571,https://zenodo.org/record/1484199/files/E00693571.jpg,https://zenodo.org/record/1484199/files/E00693571.tif,https://zenodo.org/record/1484199/files/E00693571.json,,,http://dx.doi.org/10.5281/zenodo.1484199,,
PRESERVED_SPECIMEN,Carex spicata Huds.,SPECIES,NL,http://data.biodiversitydata.nl/naturalis/specimen/L.2074028,L.2074028,Carex,spicata,Netherlands,2011,2011-06-21,"Sliedrechtse Biesbosch, Kop van den Ouden Wiel.",Weeda EJ,,51.816083,4.878917,WGS84,L,2011/06/21,,Zuid-Holland,Weeda EJ,,EUROPE,L.2074028,6,21,,,,,,,,,,,,,,,,Plantae,Tracheophyta,Poales,Cyperaceae,Liliopsida,Botany,ICN,Plantae|Magnoliopsidae|Poales|Cyperaceae,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://data.biodiversitydata.nl/naturalis/specimen/L.2074028,https://zenodo.org/record/1486880/files/L.2074028.jpg,,https://zenodo.org/record/1486880/files/L.2074028.json,https://zenodo.org/record/1486880/files/L.2074028_all.png,https://zenodo.org/record/1486880/files/L.2074028_sel.png,http://dx.doi.org/10.5281/zenodo.1486880,,
PRESERVED_SPECIMEN,Carex sylvatica Huds.,SPECIES,GB,http://data.rbge.org.uk/herb/E00074915,E00074915,Carex,sylvatica,United Kingdom,1936,1936-06-13,,"Mackechnie, R.",,,,,E,1936-06-13,,Scotland,,,,http://data.rbge.org.uk/herb/E00074915,6,13,(VC 77) Lanarkshire,2013-12-26,,,,,,,BGBASE:82031,http://biocol.org/urn:lsid:biocol.org:col:15670,,,,,,Plantae,Tracheophyta,Poales,Cyperaceae,Liliopsida,E,ICBN,,,E,,Britain and Ireland,,,,,,,,,165,,herbarium specimen of unspecified type,PhysicalObject,Royal Botanic Garden Edinburgh Herbarium,,,,,,,,,,,,,,degrees minutes seconds,E,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://data.rbge.org.uk/herb/E00074915,https://zenodo.org/record/1483693/files/E00074915.jpg,https://zenodo.org/record/1483693/files/E00074915.tif,https://zenodo.org/record/1483693/files/E00074915.json,https://zenodo.org/record/1483693/files/E00074915_all.png,https://zenodo.org/record/1483693/files/E00074915_sel.png,http://dx.doi.org/10.5281/zenodo.1483693,,
PRESERVED_SPECIMEN,Carex viridula var. pulchella (Lönnr.) B.Schmid,VARIETY,EE,TU262031,TU262031,Carex,viridula,Estonia,2009,2009-06-20,Vesiku oja juures,Lisanna Schmidt,pulchella,58.33639,21.98694,WGS84,TU,2009-06-20,,,Lisanna Schmidt,2009-06-20T00:00:00.000+0000,,TU262031,6,20,Saare maakond,,,habitat: niiskel niidul,,,,,[2.165],,"Natural History Museum, University of Tartu",,4,,,Plantae,Tracheophyta,Poales,Cyperaceae,Liliopsida,TU,,Viridiplantae; Anthophyta; Monocotyledonae; Poales; Cyperaceae; Carex,Variety,UTE,,,,,,,,,,,,,,PhysicalObject,Specimen: plant,,,,,http://biocol.org/urn:lsid:biocol.org:col:34384,,,https://plutof.ut.ee/#/specimen/view/234133,489186,10481,95042,310377,,,,,,,,,,,,,,,,,,,,,,,,,,,,est,,https://plutof.ut.ee/#/specimen/view/234133,https://zenodo.org/record/1487767/files/TU262031.jpg,https://zenodo.org/record/1487767/files/TU262031.tif,https://zenodo.org/record/1487767/files/TU262031.json,,,http://dx.doi.org/10.5281/zenodo.1487767,,
PRESERVED_SPECIMEN,Carex viridula var. pulchella (Lönnr.) B.Schmid,VARIETY,EE,TU262137,TU262137,Carex,viridula,Estonia,2009,2009-06-20,Vesiku oja juures,Lisanna Schmidt,pulchella,58.33639,21.98694,WGS84,TU,2009-06-20,,,Mare Toom | Lisanna Schmidt,2010-01-01T00:00:00.000+0000,,TU262137,6,20,Saare maakond,,,habitat: niiskel niidul,,,,,[2.161],,"Natural History Museum, University of Tartu",,4,,,Plantae,Tracheophyta,Poales,Cyperaceae,Liliopsida,TU,,Viridiplantae; Anthophyta; Monocotyledonae; Poales; Cyperaceae; Carex,Variety,UTE,,,,,,,,,,,,,,PhysicalObject,Specimen: plant,,,,,http://biocol.org/urn:lsid:biocol.org:col:34384,,,https://plutof.ut.ee/#/specimen/view/234134,489187,10481,95042,311357,,,,,,,,,,,,,,,,,,,,,,,,,,,,est,,https://plutof.ut.ee/#/specimen/view/234134,https://zenodo.org/record/1487781/files/TU262137.jpg,https://zenodo.org/record/1487781/files/TU262137.tif,https://zenodo.org/record/1487781/files/TU262137.json,,,http://dx.doi.org/10.5281/zenodo.1487781,,
PRESERVED_SPECIMEN,Carex viridula var. viridula,VARIETY,EE,TU262028,TU262028,Carex,viridula,Estonia,2009,2009-06-20,"Hindu külas, tee kõrval",Lisanna Schmidt,viridula,58.09278,22.17806,WGS84,TU,2009-06-20,,,Mare Toom | Lisanna Schmidt,2010-01-01T00:00:00.000+0000,,TU262028,6,20,Saare maakond,,,"habitat: niiskel niidul, ajutistes lompides",,,,,[1.181],,"Natural History Museum, University of Tartu",,4,,,Plantae,Tracheophyta,Poales,Cyperaceae,Liliopsida,TU,,Viridiplantae; Anthophyta; Monocotyledonae; Poales; Cyperaceae; Carex,Variety,UTE,,,Salme vald,,,,,,,,,,,PhysicalObject,Specimen: plant,,,,,http://biocol.org/urn:lsid:biocol.org:col:34384,,,https://plutof.ut.ee/#/specimen/view/234119,489172,10479,95040,310369,,,,,,,,,,,,,,,,,,,,,,,,,,,,und,ZZ - unidentified Unidentified Balto-Finnic,https://plutof.ut.ee/#/specimen/view/234119,https://zenodo.org/record/1487765/files/TU262028.jpg,https://zenodo.org/record/1487765/files/TU262028.tif,https://zenodo.org/record/1487765/files/TU262028.json,,,http://dx.doi.org/10.5281/zenodo.1487765,,
PRESERVED_SPECIMEN,Carex viridula var. viridula,VARIETY,EE,TU262103,TU262103,Carex,viridula,Estonia,2009,2009-06-17,Paatsa oja juures,Lisanna Schmidt,viridula,58.50111,22.30333,WGS84,TU,2009-06-17,,,Lisanna Schmidt,2009-06-17T00:00:00.000+0000,,TU262103,6,17,Saare maakond,,,habitat: metsa kõrval soos,,,,,[1.41],,"Natural History Museum, University of Tartu",,4,,,Plantae,Tracheophyta,Poales,Cyperaceae,Liliopsida,TU,,Viridiplantae; Anthophyta; Monocotyledonae; Poales; Cyperaceae; Carex,Variety,UTE,,,,,,,,,,,,,,PhysicalObject,Specimen: plant,,,,,http://biocol.org/urn:lsid:biocol.org:col:34384,,,https://plutof.ut.ee/#/specimen/view/234158,489211,10479,95046,311275,,,,,,,,,,,,,,,,,,,,,,,,,,,,est,,https://plutof.ut.ee/#/specimen/view/234158,https://zenodo.org/record/1487775/files/TU262103.jpg,https://zenodo.org/record/1487775/files/TU262103.tif,https://zenodo.org/record/1487775/files/TU262103.json,,,http://dx.doi.org/10.5281/zenodo.1487775,,
PRESERVED_SPECIMEN,Carex viridula var. viridula,VARIETY,EE,TU262125,TU262125,Carex,viridula,Estonia,2009,2009-06-19,Kuusnõmme poolsaarel,Lisanna Schmidt,viridula,58.34028,21.96833,WGS84,TU,2009-06-19,,,Mare Toom | Lisanna Schmidt,2010-01-01T00:00:00.000+0000,,TU262125,6,19,Saare maakond,,,habitat: niiskel niidul,,,,,[1.115],,"Natural History Museum, University of Tartu",,4,,,Plantae,Tracheophyta,Poales,Cyperaceae,Liliopsida,TU,,Viridiplantae; Anthophyta; Monocotyledonae; Poales; Cyperaceae; Carex,Variety,UTE,,,,,,,,,,,,,,PhysicalObject,Specimen: plant,,,,,http://biocol.org/urn:lsid:biocol.org:col:34384,,,https://plutof.ut.ee/#/specimen/view/234144,489197,10479,95043,311330,,,,,,,,,,,,,,,,,,,,,,,,,,,,est,,https://plutof.ut.ee/#/specimen/view/234144,https://zenodo.org/record/1487777/files/TU262125.jpg,https://zenodo.org/record/1487777/files/TU262125.tif,https://zenodo.org/record/1487777/files/TU262125.json,,,http://dx.doi.org/10.5281/zenodo.1487777,,
PRESERVED_SPECIMEN,Carex viridula var. viridula,VARIETY,EE,TU262135,TU262135,Carex,viridula,Estonia,2009,2009-06-19,Kuusnõmme poolsaarel,Lisanna Schmidt,viridula,58.34028,21.96833,WGS84,TU,2009-06-19,,,Lisanna Schmidt,2009-06-19T00:00:00.000+0000,,TU262135,6,19,Saare maakond,,,habitat: niiskel niidul,,,,,[1.117],,"Natural History Museum, University of Tartu",,4,,,Plantae,Tracheophyta,Poales,Cyperaceae,Liliopsida,TU,,Viridiplantae; Anthophyta; Monocotyledonae; Poales; Cyperaceae; Carex,Variety,UTE,,,,,,,,,,,,,,PhysicalObject,Specimen: plant,,,,,http://biocol.org/urn:lsid:biocol.org:col:34384,,,https://plutof.ut.ee/#/specimen/view/234146,489199,10479,95043,311352,,,,,,,,,,,,,,,,,,,,,,,,,,,,est,,https://plutof.ut.ee/#/specimen/view/234146,https://zenodo.org/record/1487779/files/TU262135.jpg,https://zenodo.org/record/1487779/files/TU262135.tif,https://zenodo.org/record/1487779/files/TU262135.json,,,http://dx.doi.org/10.5281/zenodo.1487779,,
PRESERVED_SPECIMEN,Caryocar microcarpum Ducke,SPECIES,GY,http://specimens.kew.org/herbarium/K000432519,K000432519,Caryocar,microcarpum,Guyana,1937,1937-11-21,"Basin of Kuyuwini River (Essequibo tributary), about 150 miles from mouth.","Smith, A.C.",,,,,K,,ISOTYPE,,"Prance, G.T.",,,K000432519,11,21,,2011-06-08,3034,Dense forest.,,,,,,,,,,,,Plantae,Tracheophyta,Malpighiales,Caryocaraceae,Magnoliopsida,Herbarium,,CARYOCARACEAE,,K,"PLANTS OF BRITISH GUIANA. Coll. No. 3034, sheet 2.  Collected under the auspices of the American Museum of Natural History Terry-Holden Expedition, with the collaboration of the New York Botanical Garden.",,,label,,,,,Isotype,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://specimens.kew.org/herbarium/K000432519,https://zenodo.org/record/1485849/files/K000432519.jpg,https://zenodo.org/record/1485849/files/K000432519.tif,https://zenodo.org/record/1485849/files/K000432519.json,https://zenodo.org/record/1485849/files/K000432519_all.png,https://zenodo.org/record/1485849/files/K000432519_sel.png,http://dx.doi.org/10.5281/zenodo.1485849,,
PRESERVED_SPECIMEN,Cassiope pectinata Stapf,SPECIES,CN,http://data.rbge.org.uk/herb/E00286028,E00286028,Cassiope,pectinata,China,1928,1928-01-01,,"Rock, J.F.",,,,,E,1928,,,,,,http://data.rbge.org.uk/herb/E00286028,,,,2008-08-20,16964,,,,,,BGBASE:292998,http://biocol.org/urn:lsid:biocol.org:col:15670,,,,,,Plantae,Tracheophyta,Ericales,Ericaceae,Magnoliopsida,E,ICBN,,,E,,"Inner China, Korea and Taiwan",,,,,,,,,183,,herbarium specimen of unspecified type,PhysicalObject,Royal Botanic Garden Edinburgh Herbarium,,,,,,,,,,,,,,degrees minutes seconds,E,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://data.rbge.org.uk/herb/E00286028,https://zenodo.org/record/1483915/files/E00286028.jpg,https://zenodo.org/record/1483915/files/E00286028.tif,https://zenodo.org/record/1483915/files/E00286028.json,,,http://dx.doi.org/10.5281/zenodo.1483915,,
PRESERVED_SPECIMEN,Cassipourea ndambiana Breteler,SPECIES,GA,http://www.botanicalcollections.be/specimen/BR0000013860288,BR0000013860288,Cassipourea,ndambiana,Gabon,1993,1993-11-27,"c. 70 km E of Lastoursville, E of Ndambi","Breteler F.J., Breteler B. & Klein Breteler",,-0.783333,13.366667,WGS84,BR,,ISOTYPE,,,,,http://www.botanicalcollections.be/specimen/BR0000013860288,11,27,,2015-03-10,12377,,,,,,,,Meise Botanic Garden,,,,,Plantae,Tracheophyta,Malpighiales,Rhizophoraceae,Magnoliopsida,,ICBN,,,BR,,,,,,,,,,,,,HerbariumSheet,PhysicalObject,,,,,,http://biocol.org/urn:lsid:biocol.org:col:15605,accepted name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://www.botanicalcollections.be/specimen/BR0000013860288,https://zenodo.org/record/1483318/files/BR0000013860288.jpg,https://zenodo.org/record/1483318/files/BR0000013860288.tif,https://zenodo.org/record/1483318/files/BR0000013860288.json,,,http://dx.doi.org/10.5281/zenodo.1483318,,
PRESERVED_SPECIMEN,Cassipourea ruwensorensis Alston,SPECIES,CD,http://www.botanicalcollections.be/specimen/BR0000008976314,BR0000008976314,Cassipourea,ruwensorensis,"Congo, Democratic Republic of the",1914,1914-03-23,Lesse,Bequaert J.,,0.75,29.766667,WGS84,BR,,TYPE,,,,,http://www.botanicalcollections.be/specimen/BR0000008976314,3,23,,2005-09-06,3166,,,,,,,,Meise Botanic Garden,,,,,Plantae,Tracheophyta,Malpighiales,Rhizophoraceae,Magnoliopsida,,ICBN,,,BR,,,,,,,,,,,,,HerbariumSheet,PhysicalObject,,,,,,http://biocol.org/urn:lsid:biocol.org:col:15605,accepted name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fra,,http://www.botanicalcollections.be/specimen/BR0000008976314,https://zenodo.org/record/1481031/files/BR0000008976314.jpg,https://zenodo.org/record/1481031/files/BR0000008976314.tif,https://zenodo.org/record/1481031/files/BR0000008976314.json,,,http://dx.doi.org/10.5281/zenodo.1481031,,
PRESERVED_SPECIMEN,Castanea mollissima Blume,SPECIES,CN,http://data.rbge.org.uk/herb/E00026748,E00026748,Castanea,mollissima,China,1994,1994-07-26,,Kuang-Yuh Wang & Tsui-Ya Liu,,,,,E,1994-07-26,,,,,,http://data.rbge.org.uk/herb/E00026748,7,26,,2014-01-24,43,,,,,,BGBASE:31220,http://biocol.org/urn:lsid:biocol.org:col:15670,,,,,,Plantae,Tracheophyta,Fagales,Fagaceae,Magnoliopsida,E,ICBN,,,E,,"Inner China, Korea and Taiwan",,,,,,,,,207,,herbarium specimen of unspecified type,PhysicalObject,Royal Botanic Garden Edinburgh Herbarium,,,,,,,,,,,,,,degrees minutes seconds,E,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://data.rbge.org.uk/herb/E00026748,https://zenodo.org/record/1483587/files/E00026748.jpg,https://zenodo.org/record/1483587/files/E00026748.tif,https://zenodo.org/record/1483587/files/E00026748.json,https://zenodo.org/record/1483587/files/E00026748_all.png,https://zenodo.org/record/1483587/files/E00026748_sel.png,http://dx.doi.org/10.5281/zenodo.1483587,,
PRESERVED_SPECIMEN,Casuarina equisetifolia subsp. equisetifolia,SUBSPECIES,ID,http://data.biodiversitydata.nl/naturalis/specimen/L.1535692,L.1535692,Casuarina,equisetifolia,Indonesia,1951,1951-09-25,Insula: Pulau Panaitan (Prinseneiland) W of Tg. Parat.,Borssum Waalkes J van,equisetifolia,,,,L,1951/09/25,,Java,,,ASIA,L.1535692,9,25,,,,,,,,,,,,,,,,Plantae,Tracheophyta,Fagales,Casuarinaceae,Magnoliopsida,Botany,ICN,Plantae|Magnoliopsidae|Fagales|Casuarinaceae,subsp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://data.biodiversitydata.nl/naturalis/specimen/L.1535692,https://zenodo.org/record/1486842/files/L.1535692.jpg,,https://zenodo.org/record/1486842/files/L.1535692.json,,,http://dx.doi.org/10.5281/zenodo.1486842,,
PRESERVED_SPECIMEN,Catabrosa aquatica P.Beauv.,SPECIES,EE,TU260851,TU260851,Catabrosa,aquatica,Estonia,1993,1993-06-24,"Vormsi, Hullo-Suuremõisa  tee ääres ~1 km Hullost",H. Sarapuu,,,,,TU,1993-06-24,,,H. Sarapuu,1993-06-24T00:00:00.000+0000,,TU260851,6,24,,,,habitat: kraavikaldal,,,,,,,"Natural History Museum, University of Tartu",,4,,,Plantae,Tracheophyta,Poales,Poaceae,Liliopsida,TU,,Viridiplantae; Anthophyta; Monocotyledonae; Poales; Poaceae; Catabrosa,Species,UTE,PR kategooria: ohulähedane (NT),,,,,,,,,,,,,PhysicalObject,Specimen: plant,,,,,http://biocol.org/urn:lsid:biocol.org:col:34384,,,https://plutof.ut.ee/#/specimen/view/224561,479614,3507,398662,290200,vesi-tarnhein,,,,,,,,,,,,,,,,,,,,,,,,,,,est,,https://plutof.ut.ee/#/specimen/view/224561,https://zenodo.org/record/1487729/files/TU260851.jpg,https://zenodo.org/record/1487729/files/TU260851.tif,https://zenodo.org/record/1487729/files/TU260851.json,,,http://dx.doi.org/10.5281/zenodo.1487729,,
PRESERVED_SPECIMEN,"Catenella caespitosa (Withering) L.M.Irvine, 1976",SPECIES,GB,http://data.rbge.org.uk/herb/E00713766,E00713766,Catenella,caespitosa,United Kingdom,1982,1982-08-26,Harrow Harbour,,,,,,E,1982-08-26,,Scotland,,,,http://data.rbge.org.uk/herb/E00713766,8,26,(VC 109) Caithness,2015-07-14,,,,,,,BGBASE:725913,http://biocol.org/urn:lsid:biocol.org:col:15670,,,,,,Plantae,Rhodophyta,Gigartinales,Caulacanthaceae,Florideophyceae,E,ICBN,,,E,,Britain and Ireland,,,,,,,,,238,,herbarium specimen of unspecified type,PhysicalObject,Royal Botanic Garden Edinburgh Herbarium,,,,,,,,,,,,,,degrees minutes seconds,E,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://data.rbge.org.uk/herb/E00713766,https://zenodo.org/record/1484229/files/E00713766.jpg,https://zenodo.org/record/1484229/files/E00713766.tif,https://zenodo.org/record/1484229/files/E00713766.json,,,http://dx.doi.org/10.5281/zenodo.1484229,,
PRESERVED_SPECIMEN,Cautleya gracilis var. gracilis,VARIETY,CN,http://data.rbge.org.uk/herb/E00211120,E00211120,Cautleya,gracilis,China,1938,1938-07-28,"Kiukiang Valley, Taron, Mt. Chingtinglaka","Yü, Tse-tsun",gracilis,,,,E,1938-07-28,,Yunnan Province,,,,http://data.rbge.org.uk/herb/E00211120,7,28,Jiangxi,2013-02-08,19512,,,,,2600 M,BGBASE:536749,http://biocol.org/urn:lsid:biocol.org:col:15670,,,,,,Plantae,Tracheophyta,Zingiberales,Zingiberaceae,Liliopsida,E,ICBN,,,E,Rare,"Inner China, Korea and Taiwan",,,,,,,,,209,,herbarium specimen of unspecified type,PhysicalObject,Royal Botanic Garden Edinburgh Herbarium,,2600,0,"Herb perennial,  1 ft. height, flowers yellow with purple bracts and peduncle. Upon back of tree",,,,,,,,,,degrees minutes seconds,E,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://data.rbge.org.uk/herb/E00211120,https://zenodo.org/record/1483858/files/E00211120.jpg,https://zenodo.org/record/1483858/files/E00211120.tif,https://zenodo.org/record/1483858/files/E00211120.json,,,http://dx.doi.org/10.5281/zenodo.1483858,,
PRESERVED_SPECIMEN,Celastrus scandens L.,SPECIES,US,http://www.botanicalcollections.be/specimen/BR0000005796816,BR0000005796816,Celastrus,scandens,United States,,,West POint,Collector unknown,,,,,BR,S.D.,,,,,,http://www.botanicalcollections.be/specimen/BR0000005796816,,,,2011-12-02,S.N.,,,,,,,,Meise Botanic Garden,,,,,Plantae,Tracheophyta,Celastrales,Celastraceae,Magnoliopsida,,ICBN,,,BR,,,,,,,,,,,,,HerbariumSheet,PhysicalObject,,,,,,http://biocol.org/urn:lsid:biocol.org:col:15605,accepted name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,und,ZZ - unidentified,http://www.botanicalcollections.be/specimen/BR0000005796816,https://zenodo.org/record/1480878/files/BR0000005796816.jpg,https://zenodo.org/record/1480878/files/BR0000005796816.tif,https://zenodo.org/record/1480878/files/BR0000005796816.json,,,http://dx.doi.org/10.5281/zenodo.1480878,,
PRESERVED_SPECIMEN,Celosia cristata L.,SPECIES,EE,TU277401,TU277401,Celosia,cristata,Estonia,1972,1972-10-04,Viljandi.,L. Pihlapuu,,,,,TU,1972-10-04,,,L. Pihlapuu,1972-10-04T00:00:00.000+0000,,TU277401,10,4,,,,habitat: Toas. Potilillena.,,,,,,,"Natural History Museum, University of Tartu",,4,,,Plantae,Tracheophyta,Caryophyllales,Amaranthaceae,Magnoliopsida,TU,,Viridiplantae; Anthophyta; Eudicotyledonae; Caryophyllales; Amaranthaceae; Celosia,Species,UTE,,,,,,,,,,,,,,PhysicalObject,Specimen: plant,,,,,http://biocol.org/urn:lsid:biocol.org:col:34384,,,https://plutof.ut.ee/#/specimen/view/487963,743018,3525,660107,759453,madal mätashari,,,,,,,,,,,,,,,,,,,,,,,,,,,est,,https://plutof.ut.ee/#/specimen/view/487963,https://zenodo.org/record/1490961/files/TU277401.jpg,https://zenodo.org/record/1490961/files/TU277401.tif,https://zenodo.org/record/1490961/files/TU277401.json,,,http://dx.doi.org/10.5281/zenodo.1490961,,
PRESERVED_SPECIMEN,Centaurea decipiens Thuill.,SPECIES,NL,http://data.biodiversitydata.nl/naturalis/specimen/L.3426748,L.3426748,Centaurea,decipiens,Netherlands,1912,1912-08-02,in de duinen bezuiden Katwijkzw.,Wijngaarden AJ van,,,,,L,1912/08/02,,,,,EUROPE,L.3426748,8,2,,,,,,,,,,,,,,,,Plantae,Tracheophyta,Asterales,Asteraceae,Magnoliopsida,Botany,ICN,Plantae|Magnoliopsidae|Asterales|Compositae,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nld,,http://data.biodiversitydata.nl/naturalis/specimen/L.3426748,https://zenodo.org/record/1487022/files/L.3426748.jpg,,https://zenodo.org/record/1487022/files/L.3426748.json,,,http://dx.doi.org/10.5281/zenodo.1487022,,
PRESERVED_SPECIMEN,Cephalanthera damasonium Druce,SPECIES,GB,b27816d5-0e2a-411a-bea4-1dcff82e8794,BM001003960,Cephalanthera,damasonium,United Kingdom,1960,1960-05-29,,Patricia Anne Sims,,51.711321,-0.872474,WGS84,BM,,NEOTYPE,England,,,EUROPE,2295129,5,29,,,624,,,,,,NHMUK:ecatalogue:2295129,,,,,,,Plantae,Tracheophyta,Asparagales,Orchidaceae,Liliopsida,BOT,,Orchidaceae,,NHMUK,,Europe; United Kingdom; England; Buckinghamshire,,,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://data.nhm.ac.uk/object/b27816d5-0e2a-411a-bea4-1dcff82e8794,https://zenodo.org/record/1480562/files/BM001003960.jpg,https://zenodo.org/record/1480562/files/BM001003960.tif,https://zenodo.org/record/1480562/files/BM001003960.json,,,http://dx.doi.org/10.5281/zenodo.1480562,,
PRESERVED_SPECIMEN,Cephalanthera longifolia (L.) Fritsch,SPECIES,GB,e4d01e3c-a30b-4fbd-bee3-b9aff0881af7,BM000954657,Cephalanthera,longifolia,United Kingdom,1930,1930-06-08,,Patrick Martin Hall,,50.90489,-1.411216,WGS84,BM,,,England,,,EUROPE,2293072,6,8,,,560,,,,,,NHMUK:ecatalogue:2293072,,,,,,,Plantae,Tracheophyta,Asparagales,Orchidaceae,Liliopsida,BOT,,Monocotyledones; Orchidaceae,,NHMUK,,Europe; United Kingdom; England,,,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://data.nhm.ac.uk/object/e4d01e3c-a30b-4fbd-bee3-b9aff0881af7,https://zenodo.org/record/1480542/files/BM000954657.jpg,https://zenodo.org/record/1480542/files/BM000954657.tif,https://zenodo.org/record/1480542/files/BM000954657.json,,,http://dx.doi.org/10.5281/zenodo.1480542,,
